date,runAt,service,region,itemCount,productCount,skuCount,minRetailPrice,maxRetailPrice,averageRetailPrice,currency,truncated
2026-06-30,2026-06-30T18:57:13Z,Application Gateway,eastus,22,8,5,0.008,0.448,0.12017727,USD,False
2026-06-30,2026-06-30T18:57:13Z,Application Gateway,eastus2,22,8,5,0.008,0.448,0.12017727,USD,False
2026-06-30,2026-06-30T18:57:13Z,Application Gateway,japaneast,14,6,5,0.008,0.522,0.18805857,USD,False
2026-06-30,2026-06-30T18:57:13Z,Application Gateway,northeurope,22,8,5,0.008,0.50176,0.13672182,USD,False
2026-06-30,2026-06-30T18:57:13Z,Application Gateway,southeastasia,22,8,5,0.008,0.50176,0.14207636,USD,False
2026-06-30,2026-06-30T18:57:13Z,Application Gateway,swedencentral,17,7,5,0.0076,0.50176,0.14827176,USD,False
2026-06-30,2026-06-30T18:57:13Z,Application Gateway,westeurope,22,8,5,0.008,0.50176,0.14206727,USD,False
2026-06-30,2026-06-30T18:57:13Z,Application Gateway,westus2,18,7,5,0.008,0.448,0.13827222,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,australiaeast,124,20,67,0.016,80.0,3.33422719,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,brazilsouth,102,18,56,0.0158,80.0,2.96177998,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,eastus,113,16,62,0.017,80.0,3.05313451,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,eastus2,117,17,63,0.0,80.0,3.02458982,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,japaneast,128,21,68,0.0,80.0,3.31481827,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,northeurope,113,16,62,0.018,80.0,3.45700196,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,southeastasia,113,16,62,0.018,80.0,3.50719758,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,swedencentral,111,17,60,0.0,80.0,3.06190559,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,westeurope,117,17,63,0.0,80.0,3.48324291,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure App Service,westus2,117,17,63,0.0,80.0,3.01730191,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,australiaeast,106,14,81,0.0,32.553,2.54770911,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,brazilsouth,103,14,78,0.0,44.9,3.58415748,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,eastus,99,14,76,0.0,22.45,2.07406196,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,eastus2,99,14,76,0.0,22.45,2.07625388,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,japaneast,106,14,81,0.0,32.553,2.5569471,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,northeurope,106,14,81,0.0,26.94,2.21805191,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,southeastasia,106,14,81,0.0,29.185,2.30645925,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,swedencentral,97,14,73,0.0,29.185,2.587158,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,westeurope,106,14,81,0.0,29.185,2.39201482,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Cosmos DB,westus2,99,14,76,0.0,22.45,2.04923503,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,australiaeast,107,41,48,0.0,76.343,4.33323421,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,brazilsouth,111,43,48,0.0,133.345,6.79866926,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,eastus,110,43,48,0.0,63.619,3.43568106,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,eastus2,111,44,48,0.0,63.619,3.40815691,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,japaneast,110,43,48,0.0,76.343,4.21765002,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,northeurope,112,45,48,0.0,71.253,3.76968572,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,southeastasia,110,43,48,0.0,76.343,4.21477941,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,swedencentral,104,41,47,0.0,65.4,3.73360233,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,westeurope,114,47,48,0.0,77.615,4.02451162,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Database for PostgreSQL,westus2,107,41,48,0.0,63.619,3.53051698,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,australiaeast,8,1,1,0.010602,0.16,0.0385475,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,brazilsouth,8,1,1,0.014624,0.16,0.045583,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,eastus,9,2,2,0.007312,0.6,0.09581467,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,eastus2,8,1,1,0.007312,0.16,0.0327915,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,japaneast,8,1,1,0.010602,0.16,0.0385475,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,northeurope,8,1,1,0.008774,0.16,0.0353495,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,southeastasia,8,1,1,0.009506,0.16,0.036629,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,swedencentral,8,1,1,0.009506,0.16,0.036629,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,westeurope,8,1,1,0.010456,0.16,0.03829175,USD,False
2026-06-30,2026-06-30T18:57:13Z,Azure Kubernetes Service,westus2,8,1,1,0.007312,0.16,0.0327915,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,australiaeast,9,2,3,0.0,0.182,0.02167433,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,brazilsouth,9,2,3,0.0,0.183,0.02179656,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,eastus,9,2,3,0.0,0.173,0.02059489,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,eastus2,9,2,3,0.0,0.16,0.01905044,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,japaneast,9,2,3,0.0,0.196,0.02333933,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,northeurope,9,2,3,0.0,0.167,0.01988378,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,southeastasia,9,2,3,0.0,0.178,0.02119656,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,swedencentral,9,2,3,0.0,0.169,0.02012822,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,westeurope,9,2,3,0.0,0.169,0.02012822,USD,False
2026-06-30,2026-06-30T18:57:13Z,Functions,westus2,9,2,3,0.0,0.16,0.01905044,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,australiaeast,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,brazilsouth,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,eastus,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,eastus2,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,japaneast,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,northeurope,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,southeastasia,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,swedencentral,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,westeurope,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,Load Balancer,westus2,0,0,0,,,,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,australiaeast,154,37,77,0.0,571.408,22.78711522,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,brazilsouth,109,35,71,0.0,627.26,31.3701431,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,eastus,113,30,37,0.0,24.36,2.87434587,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,eastus2,108,29,36,0.0,24.36,2.98343595,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,japaneast,150,37,75,0.0,584.208,23.84588713,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,northeurope,113,30,37,0.0,29.22,3.43563935,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,southeastasia,111,29,37,0.0,31.66,3.77798125,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,swedencentral,106,30,74,0.0,516.128,26.50978892,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,westeurope,113,30,37,0.0,31.66,3.72220855,USD,False
2026-06-30,2026-06-30T18:57:13Z,SQL Database,westus2,111,29,37,0.0,24.36,2.91339714,USD,False
2026-06-30,2026-06-30T18:57:13Z,Storage,australiaeast,200,23,68,0.0,3342.34,23.89177272,USD,True
2026-06-30,2026-06-30T18:57:13Z,Storage,brazilsouth,200,27,62,0.0,4669.71,74.65290366,USD,True
2026-06-30,2026-06-30T18:57:13Z,Storage,eastus,200,28,70,0.0,3686.4,51.35685995,USD,False
2026-06-30,2026-06-30T18:57:13Z,Storage,eastus2,200,25,72,0.0,3686.4,24.146832,USD,False
2026-06-30,2026-06-30T18:57:13Z,Storage,japaneast,200,26,71,0.0,3109.035,41.43337182,USD,False
2026-06-30,2026-06-30T18:57:13Z,Storage,northeurope,200,26,69,0.0,3604.11,53.98662846,USD,False
2026-06-30,2026-06-30T18:57:13Z,Storage,southeastasia,200,28,79,0.0,3686.4,33.44615276,USD,False
2026-06-30,2026-06-30T18:57:13Z,Storage,swedencentral,200,26,76,0.0,3686.4,31.87963216,USD,True
2026-06-30,2026-06-30T18:57:13Z,Storage,westeurope,200,25,73,0.0,1982.17,32.12951834,USD,False
2026-06-30,2026-06-30T18:57:13Z,Storage,westus2,200,26,73,0.0,3686.4,34.08984903,USD,False
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,australiaeast,200,135,193,0.014026,41.918,2.83716256,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,brazilsouth,200,139,196,0.00303,133.07446,4.94827496,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,eastus,200,142,198,0.0,117.7788,3.82165823,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,eastus2,200,147,200,0.00846,116.052,4.11662961,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,japaneast,200,129,198,0.00864,179.244241,4.59073903,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,northeurope,200,149,200,0.00204,71.50672,2.78711167,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,southeastasia,200,141,198,0.021067,213.0211,6.18305004,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,swedencentral,200,127,198,0.011,196.6272,4.39897042,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,westeurope,200,135,199,0.00216,147.07536,6.45790144,USD,True
2026-06-30,2026-06-30T18:57:13Z,Virtual Machines,westus2,200,151,196,0.004,451.616,7.56839495,USD,True
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,australiaeast,22,8,5,0.008,0.522,0.15022182,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,brazilsouth,18,7,5,0.008,0.72,0.20858,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,eastus,22,8,5,0.008,0.448,0.12017727,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,eastus2,22,8,5,0.008,0.448,0.12017727,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,japaneast,22,7,5,0.008,0.522,0.13988045,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,northeurope,22,8,5,0.008,0.50176,0.13672182,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,southeastasia,22,8,5,0.008,0.50176,0.14207636,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,swedencentral,19,7,5,0.0076,0.50176,0.15424316,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,westeurope,22,8,5,0.008,0.50176,0.14206727,USD,False
2026-07-01,2026-07-01T07:49:29Z,Application Gateway,westus2,18,7,5,0.008,0.448,0.13827222,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,australiaeast,124,20,67,0.016,80.0,3.33422719,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,brazilsouth,102,18,56,0.0158,80.0,2.96177998,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,eastus,113,16,62,0.017,80.0,3.05313451,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,eastus2,117,17,63,0.0,80.0,3.02458982,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,japaneast,128,21,68,0.0,80.0,3.31481827,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,northeurope,113,16,62,0.018,80.0,3.45700196,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,southeastasia,113,16,62,0.018,80.0,3.50719758,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,swedencentral,111,17,60,0.0,80.0,3.06190559,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,westeurope,117,17,63,0.0,80.0,3.48324291,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure App Service,westus2,117,17,63,0.0,80.0,3.01730191,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,australiaeast,106,14,81,0.0,32.553,2.54770911,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,brazilsouth,103,14,78,0.0,44.9,3.58415748,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,eastus,99,14,76,0.0,22.45,2.07406196,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,eastus2,99,14,76,0.0,22.45,2.07625388,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,japaneast,106,14,81,0.0,32.553,2.5569471,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,northeurope,106,14,81,0.0,26.94,2.21805191,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,southeastasia,106,14,81,0.0,29.185,2.30645925,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,swedencentral,97,14,73,0.0,29.185,2.587158,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,westeurope,106,14,81,0.0,29.185,2.39201482,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Cosmos DB,westus2,99,14,76,0.0,22.45,2.04923503,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,australiaeast,107,41,48,0.0,76.343,4.33323421,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,brazilsouth,111,43,48,0.0,133.345,6.79866926,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,eastus,110,43,48,0.0,63.619,3.43568106,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,eastus2,111,44,48,0.0,63.619,3.40815691,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,japaneast,110,43,48,0.0,76.343,4.21765002,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,northeurope,112,45,48,0.0,71.253,3.76968572,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,southeastasia,110,43,48,0.0,76.343,4.21477941,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,swedencentral,104,41,47,0.0,65.4,3.73360233,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,westeurope,114,47,48,0.0,77.615,4.02451162,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Database for PostgreSQL,westus2,107,41,48,0.0,63.619,3.53051698,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,australiaeast,8,1,1,0.010602,0.16,0.0385475,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,brazilsouth,8,1,1,0.014624,0.16,0.045583,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,eastus,9,2,2,0.007312,0.6,0.09581467,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,eastus2,8,1,1,0.007312,0.16,0.0327915,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,japaneast,8,1,1,0.010602,0.16,0.0385475,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,northeurope,8,1,1,0.008774,0.16,0.0353495,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,southeastasia,8,1,1,0.009506,0.16,0.036629,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,swedencentral,8,1,1,0.009506,0.16,0.036629,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,westeurope,8,1,1,0.010456,0.16,0.03829175,USD,False
2026-07-01,2026-07-01T07:49:29Z,Azure Kubernetes Service,westus2,8,1,1,0.007312,0.16,0.0327915,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,australiaeast,9,2,3,0.0,0.182,0.02167433,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,brazilsouth,9,2,3,0.0,0.183,0.02179656,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,eastus,9,2,3,0.0,0.173,0.02059489,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,eastus2,9,2,3,0.0,0.16,0.01905044,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,japaneast,9,2,3,0.0,0.196,0.02333933,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,northeurope,9,2,3,0.0,0.167,0.01988378,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,southeastasia,9,2,3,0.0,0.178,0.02119656,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,swedencentral,9,2,3,0.0,0.169,0.02012822,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,westeurope,9,2,3,0.0,0.169,0.02012822,USD,False
2026-07-01,2026-07-01T07:49:29Z,Functions,westus2,9,2,3,0.0,0.16,0.01905044,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,australiaeast,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,brazilsouth,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,eastus,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,eastus2,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,japaneast,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,northeurope,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,southeastasia,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,swedencentral,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,westeurope,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,Load Balancer,westus2,0,0,0,,,,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,australiaeast,154,37,77,0.0,571.408,22.78711522,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,brazilsouth,109,35,71,0.0,627.26,31.3701431,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,eastus,113,30,37,0.0,24.36,2.87434587,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,eastus2,108,29,36,0.0,24.36,2.98343595,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,japaneast,150,37,75,0.0,584.208,23.84588713,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,northeurope,113,30,37,0.0,29.22,3.43563935,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,southeastasia,111,29,37,0.0,31.66,3.77798125,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,swedencentral,106,30,74,0.0,516.128,26.50978892,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,westeurope,113,30,37,0.0,31.66,3.72220855,USD,False
2026-07-01,2026-07-01T07:49:29Z,SQL Database,westus2,111,29,37,0.0,24.36,2.91339714,USD,False
2026-07-01,2026-07-01T07:49:29Z,Storage,australiaeast,200,23,68,0.0,3342.34,23.89177272,USD,True
2026-07-01,2026-07-01T07:49:29Z,Storage,brazilsouth,200,27,62,0.0,4669.71,74.65290366,USD,True
2026-07-01,2026-07-01T07:49:29Z,Storage,eastus,200,28,70,0.0,3686.4,51.35685995,USD,False
2026-07-01,2026-07-01T07:49:29Z,Storage,eastus2,200,25,72,0.0,3686.4,24.146832,USD,False
2026-07-01,2026-07-01T07:49:29Z,Storage,japaneast,200,26,71,0.0,3109.035,41.43337182,USD,False
2026-07-01,2026-07-01T07:49:29Z,Storage,northeurope,200,26,69,0.0,3604.11,53.98662846,USD,False
2026-07-01,2026-07-01T07:49:29Z,Storage,southeastasia,200,28,79,0.0,3686.4,33.44566676,USD,False
2026-07-01,2026-07-01T07:49:29Z,Storage,swedencentral,200,26,76,0.0,3686.4,31.87963216,USD,True
2026-07-01,2026-07-01T07:49:29Z,Storage,westeurope,200,25,73,0.0,1982.17,32.12951834,USD,False
2026-07-01,2026-07-01T07:49:29Z,Storage,westus2,200,26,73,0.0,3686.4,34.08984903,USD,False
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,australiaeast,200,132,186,0.02735,41.918,2.76706601,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,brazilsouth,200,134,187,0.00303,93.0029,4.54049227,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,eastus,200,136,184,0.0,117.7788,3.6602083,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,eastus2,200,143,193,0.00846,116.052,4.21464647,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,japaneast,200,129,198,0.00864,179.244241,4.59030583,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,northeurope,200,144,193,0.00204,71.50672,2.7659601,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,southeastasia,200,136,191,0.021067,213.0211,6.22536119,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,swedencentral,200,124,191,0.011,196.6272,4.30693827,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,westeurope,200,133,192,0.00216,139.89936,5.53870825,USD,True
2026-07-01,2026-07-01T07:49:29Z,Virtual Machines,westus2,200,141,182,0.004,451.616,7.48308803,USD,True
